Renorun SKU,Feb 4,Feb 11,Feb 18,Feb 25,Mar 4,Mar 11,Mar 18,Mar 25,Apr 1,Apr 8,Apr 15,Apr 22,Apr 29,May 6,May 13,May 20,May 27,Jun 3,Jun 10,Jun 17,Jun 24,Jul 1,Jul 8,Jul 15
1000003419,0,0,0,0,0,0,0,5,3,3,3,3,3,53,53,53,53,53,53,53,53,53,53,53
2909001638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,56,56,53,53,53,53,45
1000006312,0,0,0,0,0,0,0,56,56,56,56,56,56,56,56,53,53,53,53,53,53,53,53,53
1000006328,0,0,0,0,0,0,0,56,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
1000005606,68,68,68,68,68,68,68,68,68,67,62,62,62,61,61,61,61,61,53,53,53,12,12,12
1701000986,69,69,69,66,66,66,66,65,65,65,55,55,55,54,54,52,52,52,52,52,52,35,35,35
1901001267,12,9,8,20,19,19,18,17,17,15,13,13,12,10,55,55,55,67,54,52,52,0,39,38
1000001833,8,10,10,10,7,7,7,0,7,19,13,13,13,13,65,65,54,53,52,52,52,42,42,40
2909001773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,52,52,52,52,52
1000005244,16,16,16,16,16,16,13,12,12,12,10,10,10,10,10,56,52,52,52,52,52,10,10,10
1000002926,15,15,35,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,53,52,52,51,49,49
1000006384,0,0,0,0,0,0,0,0,56,56,56,56,56,56,52,52,52,52,52,52,52,52,52,52
1000005817,0,0,0,0,0,0,0,56,56,56,56,52,52,52,52,56,56,105,56,52,52,43,43,43
1000003215,24,24,18,18,18,2,2,2,60,60,61,61,51,51,55,55,51,51,51,51,51,16,13,13
1000003580,10,50,50,50,50,50,47,47,47,47,47,47,39,53,53,53,53,53,51,51,51,51,51,51
1000003579,11,11,11,11,11,7,7,7,6,4,52,52,52,52,52,52,51,51,51,51,51,4,4,4
1000005837,0,0,0,0,0,0,0,0,52,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51
1000005243,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,51,51,51,51,51,51,16,16,16
1000001370,5,5,4,4,4,4,4,4,4,4,4,46,55,55,55,55,54,60,52,51,51,40,40,38
1000003456,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,50,50,48,48,48
1000006484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,49,49,49
1000003403,26,26,25,22,22,22,22,19,19,14,11,3,50,50,50,49,49,49,49,50,50,50,50,50
1000003011,71,71,71,71,69,69,62,59,59,57,56,56,53,53,48,48,48,47,45,50,50,50,50,50
1000006471,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,50,50,50,50,50
1000003200,0,0,0,0,0,0,0,5,5,5,5,5,5,3,3,0,0,0,0,50,50,50,50,50
1000004019,16,16,16,16,16,16,10,5,3,3,3,3,3,50,50,50,50,50,50,50,50,50,50,50
1000003546,62,62,62,62,60,60,56,56,56,56,54,54,54,54,54,54,54,54,54,50,50,50,50,50
1000004018,25,19,19,15,15,15,15,15,15,5,3,2,32,50,50,50,50,50,50,50,50,50,50,45
1000002794,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000003685,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,34,34,34
1000003686,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,42,42,42
2909004229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
2909004215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50
2909004230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50
2909004241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50
2909004253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50
2909004256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50
1000001933,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,50,50,50,0,0,100
1000005893,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,8,8,10,10,50,50,50,50,40
1404001024,25,25,25,25,25,25,25,42,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000005899,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000005921,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000005922,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000005907,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000005908,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000005917,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,25,50,50,50,25,25,25
1000002889,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,44,44,44
1000002895,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,20,20,20
1000002892,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000002906,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000006318,0,0,0,0,0,0,0,56,56,56,56,56,56,56,56,56,56,56,50,50,50,49,49,49
2909003242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,50,50,50,50,50,50,50
2909003253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,50,50,50,50,50,50
2909003274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,10
2909003314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50
2909003347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,25
2909003356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,6
2909003357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,60,60
2909003367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50
2909003377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,50,50,50,50,50,50,50,50
2909003381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,50,50,50,50,50,50,50
2909003383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
2909003387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50
1000003990,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000006540,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000006570,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,100,50,50,50,50,50,50
1000006576,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,75,50,50,50,50,50,50
2909000602,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,54,50,50,50,26,26,26
1000006000,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,50,50,50,50,74,74,84
2909000624,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2909000626,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000001492,118,118,118,118,118,88,88,88,88,88,132,82,82,75,100,100,100,50,50,50,50,40,40,32
2909000608,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000005997,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000006005,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,38
1000006007,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1000001414,45,44,43,40,37,36,35,33,31,29,29,52,51,51,51,51,50,50,50,50,50,28,28,28
1000003372,0,20,20,17,17,17,16,16,16,15,15,15,15,50,50,49,49,49,49,49,49,49,49,49
1000003401,4,50,50,50,50,50,50,50,50,49,48,48,48,53,53,53,53,53,49,49,49,1,0,0
1703000033,6,6,6,6,6,29,29,28,27,27,50,50,50,50,49,49,49,49,49,49,49,22,21,19
1000001568,134,124,112,112,97,97,97,97,70,70,70,55,55,55,45,45,24,61,50,49,49,49,41,39
1000006385,0,0,0,0,0,0,0,56,56,53,49,49,49,49,49,49,49,49,49,49,49,49,47,47
1000004110,113,103,103,103,103,103,95,85,85,85,85,85,73,74,74,54,49,49,49,49,49,41,45,45
1000001399,7,4,2,24,22,22,20,17,17,13,8,60,58,53,51,50,50,72,49,49,49,21,21,21
1000002668,24,24,24,24,24,24,24,24,24,24,22,56,55,54,50,50,50,50,50,49,49,49,48,48
1000004115,46,46,46,46,43,43,13,13,6,0,3,63,62,56,56,54,52,50,48,48,48,43,40,40
2909001138,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,47,47,46
2909001137,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2909001139,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,47,46
2909001140,0,0,0,0,0,0,0,0,32,44,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1000004024,59,56,55,51,51,50,50,50,50,50,50,50,50,50,50,50,50,50,48,48,48,48,46,46
1000003523,50,100,100,85,85,85,65,66,66,66,66,66,66,66,66,66,48,48,48,48,48,36,36,36
1000004033,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1000006198,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,36,36,36,36,48,48,36,36,36
1000003684,50,50,49,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1702000025,20,20,20,15,15,15,13,13,13,18,18,42,38,36,0,48,48,48,48,48,48,47,39,39
2909000550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,0,0,0
2909004228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48
1000004113,9,39,39,37,37,37,37,37,37,70,70,70,70,67,67,67,67,67,70,48,48,12,0,99
1000005711,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1404000152,6,6,20,76,76,76,76,76,63,63,63,63,63,63,62,61,58,57,52,48,48,48,46,45
1000006179,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,42,42,42
1000006159,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1000006160,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
1000006180,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2909003262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,48,48,48,48,48,48
2909003337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48
2909003408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48
2909003410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48
1000005811,0,0,0,0,0,0,0,48,48,48,48,48,48,48,48,48,48,89,48,48,48,29,29,33
1000002812,44,38,38,38,38,38,38,38,35,33,32,30,30,0,3,3,1,2,2,48,48,46,6,6
1000001372,10,10,10,10,10,10,7,7,7,7,18,18,17,19,17,16,50,48,48,48,48,5,4,4
1000001353,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,48,48,48,48,45,45
1904001262,33,33,31,30,30,27,27,24,22,20,20,20,14,14,14,14,24,24,50,47,47,19,18,18
1000003046,12,12,12,12,11,11,10,9,6,5,55,55,55,55,47,47,47,47,47,47,47,4,4,4
1000003341,42,42,41,40,40,37,35,35,35,32,30,26,26,50,50,47,47,47,47,47,47,47,41,41
1000003421,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,6,6,53,47,47,2,2,2
1602000984,15,7,1,50,47,47,45,43,41,67,64,54,50,43,101,95,81,76,56,47,47,1,38,35
1000003698,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,25,25,25
1000002007,4,4,4,3,3,2,0,0,10,10,8,8,8,7,9,49,49,47,47,47,47,39,37,37
1103000733,6,1,1,20,20,19,20,60,53,36,152,125,109,96,90,82,82,78,64,47,47,4,0,14
1000002713,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,4,2,2
1000002756,66,63,63,59,59,59,59,59,59,59,59,59,59,59,51,51,47,47,47,47,47,36,36,36
1601000450,34,34,34,34,34,34,33,33,33,33,52,68,67,66,65,52,52,49,47,47,47,47,47,42
1000003934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,48,48,46,46,46,46,0,0,0
1000003462,0,0,0,0,0,0,0,0,2,2,2,2,2,46,46,46,46,46,46,46,46,43,43,43
1000003368,45,55,44,39,38,30,30,49,49,49,45,45,45,45,45,45,37,37,37,46,46,18,18,18
1000001981,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,46,46,54,46,46,46,40,40,40
1000006319,0,0,0,0,0,0,0,56,56,56,56,56,56,56,46,46,46,46,46,46,46,46,46,35
1000001401,21,19,17,16,15,14,12,6,6,18,18,44,45,44,44,44,44,73,44,46,46,38,38,38
1000001415,21,21,19,19,13,13,13,13,13,13,25,41,38,37,47,47,46,63,46,46,46,24,24,24
1000002457,5,5,5,4,3,2,2,13,12,12,12,10,7,6,5,3,2,1,48,45,45,34,33,32
1000003343,38,34,34,30,33,32,32,32,32,32,32,32,31,52,52,52,48,48,45,45,45,20,0,0
1000004028,10,10,10,10,10,7,7,7,7,7,7,7,7,55,54,54,54,54,54,45,45,45,45,45
1701000011,65,41,41,41,37,33,72,72,72,71,61,61,61,61,61,61,61,55,51,45,45,106,94,94
1000006192,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
1000001832,3,3,3,3,0,3,3,0,12,27,23,25,24,23,50,50,47,45,45,45,45,29,24,21
1000002997,48,48,48,48,48,48,48,48,48,48,48,48,48,47,47,47,47,46,46,45,45,45,45,45
2909002524,0,0,0,0,0,0,0,0,0,0,0,0,56,56,46,46,45,45,45,45,45,45,45,45
1601000480,0,0,0,0,0,7,7,7,7,7,7,7,7,6,6,46,46,46,45,45,45,45,42,42
1000006554,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
1000001412,16,16,15,15,15,15,14,13,13,13,13,50,48,48,48,47,45,63,45,45,45,25,25,24
1000001420,12,12,11,10,10,11,11,21,21,21,21,33,32,32,48,48,45,45,45,45,45,32,32,28
1000001452,10,10,10,10,10,10,10,10,10,10,15,46,46,46,45,45,50,45,45,45,45,45,43,43
1000005900,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,44,44,44,44,44
1000002829,120,120,120,120,120,120,120,120,120,120,120,120,73,72,72,72,72,73,44,44,44,10,10,10
2909001636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,44,44,44,41,29,30
1000002887,97,97,97,83,77,77,65,59,59,59,59,59,59,59,59,59,59,56,44,44,44,0,0,0
1000002052,11,11,47,47,47,46,46,46,41,41,41,41,41,44,45,45,45,45,45,44,44,44,0,0
2909003254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,44,44,44,44,44,44,44
1000001426,15,14,14,14,11,9,8,7,6,8,41,40,40,60,60,60,60,83,45,44,44,40,40,39
2909000601,0,0,0,0,0,0,0,0,50,50,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1000001462,24,24,24,23,20,20,18,18,16,13,12,36,36,36,46,46,45,53,45,44,44,19,19,19
1000002790,64,64,64,64,64,63,63,62,62,59,58,58,54,54,51,51,51,51,48,43,43,30,30,30
1000003037,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1000005710,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,43,43,43,42,42,42
1000005701,0,0,48,48,48,48,48,48,48,48,48,48,48,48,48,45,45,45,43,43,43,23,23,23
1000001711,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1000002030,28,27,27,27,27,27,27,27,27,20,20,17,17,17,38,38,38,43,43,43,43,42,42,42
1000001388,10,10,7,6,5,4,4,3,14,14,14,45,45,44,43,43,43,54,43,43,43,37,37,36
2909002349,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,42,42,42,42,42
1000001581,58,58,58,58,58,58,57,57,57,57,53,43,42,42,42,42,42,38,38,42,42,42,42,42
1000001935,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1000001917,47,47,44,44,44,44,44,44,44,44,42,42,42,42,42,42,42,42,42,42,42,42,42,42
1000002876,20,20,20,44,44,44,44,44,44,44,44,44,44,44,44,44,42,42,42,42,42,41,41,41
2909003354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,42,42,42,42,42,42,42
1000006535,0,0,0,0,0,0,0,0,0,42,42,42,42,42,42,42,42,81,42,42,42,42,42,42
1000003960,5,5,5,5,5,5,5,5,5,42,42,42,44,44,44,42,42,77,42,42,42,42,42,42
2909000595,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,42,42,42,42,67,67,59
1000002684,19,19,19,19,19,19,19,18,18,18,18,18,42,42,42,42,42,42,42,41,41,41,41,41
1000003400,20,18,18,42,42,42,40,40,40,40,41,41,41,41,41,41,41,41,41,41,41,19,39,39
1000001947,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,40,40
1000005840,0,0,0,0,0,0,0,0,44,44,44,44,44,44,41,41,41,41,41,41,41,41,41,41
1000001826,11,11,10,7,7,7,5,5,4,4,4,3,4,1,30,26,23,15,11,41,41,71,71,71
1000001925,46,50,49,39,37,37,37,37,120,116,116,116,116,111,107,101,101,113,103,41,41,28,26,26
1000006575,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,41,41,41,41,41,41,41
1000001494,15,14,17,16,15,11,11,10,8,8,22,22,8,7,7,7,7,5,40,41,41,41,41,41
1000004772,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
2909002347,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
2909002348,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
2909002350,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
2909002351,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
2909002352,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
2909002353,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
2909002354,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
2909002355,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,40,40,40,40,40,40,40,40,40
2909002356,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40
1002000083,73,69,68,63,61,60,55,52,51,50,48,40,36,33,33,48,47,44,44,40,40,39,39,37
1000005851,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2909004223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40
2909004250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40
1000002576,10,10,10,10,10,10,10,40,50,50,50,50,50,46,40,40,40,40,40,40,40,26,26,26
2909002528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,40,40,407,407,407
1000002951,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,13,13,13
1000002950,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1000002910,50,50,50,50,50,50,50,44,44,44,44,44,44,44,44,44,44,40,40,40,40,39,39,39
1000002872,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,20,20,20
1000002924,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1000002852,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,36,36,36
1000002860,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1000002868,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
1000002853,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,32,32,32
1000002038,0,0,0,0,0,0,0,0,0,0,3,0,0,48,40,40,40,40,40,40,40,40,40,40
1000006165,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2909003292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,38,38,38
2909003279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40
2909003280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40
2909003293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40
1000006578,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,38,38,38
1000006522,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,70,40,40,40,40,40,40
1000005449,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,73,40,40,40,40,40,40
1000006541,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,75,40,40,40,40,40,40
1000006568,0,0,0,0,0,0,0,0,0,36,36,36,36,40,40,40,40,40,40,40,40,40,40,40
1000006577,0,0,0,0,0,0,0,0,0,0,25,25,25,40,40,40,40,40,40,40,40,40,40,40
1000006579,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2909000623,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,40,40,40,40,0,0,50
1000001478,20,17,16,16,16,16,13,11,10,10,10,34,34,44,44,44,44,64,40,40,40,40,39,39
1000002661,10,10,10,10,8,8,8,8,8,8,20,40,40,40,40,40,40,40,40,40,40,40,40,40
2909000661,0,0,0,0,0,0,0,36,36,36,36,36,36,36,36,36,36,36,39,39,39,33,33,33
1000002825,90,90,90,90,90,90,90,56,56,56,56,39,39,39,39,39,39,39,39,39,39,21,21,21
1000002493,1,0,0,0,15,15,14,14,12,12,6,0,0,40,39,39,39,39,39,39,39,0,20,20
1000002723,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,39,39
1301000533,55,55,55,55,55,55,55,55,55,49,49,47,47,47,39,39,39,39,39,39,39,32,32,32
1602000365,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,39,62,39,39,39,39,39,39
1000006533,0,0,0,0,0,0,0,0,0,40,40,40,40,40,39,39,39,74,39,39,39,39,39,39
1000003972,10,10,10,10,10,10,10,10,10,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39
1000001378,9,9,9,9,9,9,9,9,9,9,20,41,41,40,39,39,39,39,39,39,39,37,37,37
1000002982,10,5,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,49,49,38,38,31,26,112
1000003025,52,52,52,52,52,52,37,37,37,28,28,28,28,28,28,28,27,27,39,38,38,26,26,26
1805000327,0,0,0,0,0,1,0,0,0,0,24,23,23,50,49,45,38,38,38,38,38,22,22,22
1000004526,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,40,39,39,38,38,38,5,5,5
1000002932,30,30,30,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2909003257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,38,38,38,38,38,30,30
1000002063,61,61,61,61,61,150,110,110,110,110,110,86,74,59,58,52,52,52,52,38,38,0,0,150
